number,name,link,image,position,club,birthplace,height,mv,age
,Ziya Inday,292516,https://img.a.transfermarkt.technology/portrait/big/292516-1464467932.jpg,Centre-Forward,Corlu Spor 1947,İzmir,190,,31
,Kerim Aydin,292718,https://img.a.transfermarkt.technology/portrait/big/292718-1468668576.jpg,Right Winger,Konya Ereglispor,İzmir,,,32
,Mehmet Altindag,293446,https://img.a.transfermarkt.technology/portrait/big/293446-1517090771.jpg,Centre-Back,Alapli Belediye,İzmir,,,27
,Hasan Özcan,293538,https://img.a.transfermarkt.technology/portrait/big/293538-1471786175.jpg,Centre-Forward,Ezinespor,İzmir,,,31
,Hakan Cakir,293655,https://img.a.transfermarkt.technology/portrait/big/293655-1516400260.jpg,Left-Back,Manavgat Belediyespor,İzmir,,,31
,Osman Kandemir,293681,https://img.a.transfermarkt.technology/portrait/big/293681-1468161183.jpg,Attacking Midfield,,İzmir,,,37
,Yusuf Senlik,293695,https://img.a.transfermarkt.technology/portrait/big/293695-1472946187.jpg,Goalkeeper,,İzmir,,,30
9,Oguzhan Bozkurt,293968,https://img.a.transfermarkt.technology/portrait/big/293968-1600724021.jpg,Centre-Forward,Sivas Belediye Spor,İzmir,,50000,26
,Burak Görgülü,294003,https://img.a.transfermarkt.technology/portrait/big/294003-1461269925.jpg,Centre-Forward,,İzmir,,,28
,Gökhan Kara,294014,https://img.a.transfermarkt.technology/portrait/big/294014-1463875316.jpg,midfield,Aliaga Belediyesi Helvaci GSK,İzmir,,,27
,Hakan Susamcilar,294202,https://img.a.transfermarkt.technology/portrait/big/294202-1464389126.jpg,Attacking Midfield,,İzmir,,,37
,Koray Cölgecen,29451,https://img.a.transfermarkt.technology/portrait/big/29451-1469111115.jpg,Centre-Back,,İzmir,185,,37
,Göksel Yaman,29502,https://img.a.transfermarkt.technology/portrait/big/29502-1470130242.jpg,Centre-Forward,,İzmir,,,40
,Semih Aral,295028,https://img.a.transfermarkt.technology/portrait/big/295028-1538509588.jpg,Right Winger,Gaziemir Genclik Ve Spor,İzmir,,,34
,Ridvan Gürler,296115,https://img.a.transfermarkt.technology/portrait/big/296115-1464476282.jpg,Left Winger,Özcamdibispor,İzmir,,,33
,Mehmet Yilmaz,296170,https://img.a.transfermarkt.technology/portrait/big/296170-1647210408.jpg,Centre-Forward,Bigaspor,İzmir,182,,32
,Merter Yüce,29627,https://img.a.transfermarkt.technology/portrait/big/29627-1471101201.jpg,Defensive Midfield,,İzmir,192,,37
,Ufuk Ceylan,29631,https://img.a.transfermarkt.technology/portrait/big/29631-1603996171.png,Goalkeeper,,İzmir,194,,36
,Ramazan Kahya,29636,https://img.a.transfermarkt.technology/portrait/big/29636-1465999483.jpg,Left-Back,,İzmir,178,,38
,Murat Sözgelmez,29641,https://img.a.transfermarkt.technology/portrait/big/29641-1473188907.jpg,Centre-Back,,İzmir,183,,37
,Sertan Vardar,29642,https://img.a.transfermarkt.technology/portrait/big/29642-1482523975.jpeg,Left Winger,,İzmir,173,,40
,Oguzhan Uslu,296726,https://img.a.transfermarkt.technology/portrait/big/296726-1663784586.png,Centre-Back,Sandiklispor,İzmir,,,27
,Süleyman Moroglu,298140,https://img.a.transfermarkt.technology/portrait/big/298140-1468752635.jpg,midfield,,İzmir,,,28
,Kadir Bilimlier,302289,https://img.a.transfermarkt.technology/portrait/big/302289-1567719057.jpg,Centre-Back,Belediye Kütahyaspor,İzmir,188,,25
23,Cihan Ilkme,309523,https://img.a.transfermarkt.technology/portrait/big/309523-1484356904.jpeg,Central Midfield,Bartinspor,İzmir,,,29
,Tugay Kircali,309527,https://img.a.transfermarkt.technology/portrait/big/309527-1478029623.jpg,Right-Back,Tire 2021 FK,İzmir,,,27
77,Furkan Deniz,311197,https://img.a.transfermarkt.technology/portrait/big/311197-1649712793.png,Left Winger,Karsiyaka,İzmir,,75000,26
4,Atakan Cankaya,315208,https://img.a.transfermarkt.technology/portrait/big/315208-1600902151.png,Centre-Back,MKE Ankaragücü,İzmir,180,1500000,24
2,Seydi Kayasoy,315216,https://img.a.transfermarkt.technology/portrait/big/315216-1577129822.jpg,Centre-Back,52 Orduspor FK,İzmir,190,50000,24
,Sait Öner,315222,https://img.a.transfermarkt.technology/portrait/big/315222-1645877482.png,Left-Back,Kemalpasa Spor,İzmir,,,24
,Yusuf Türk,315287,https://img.a.transfermarkt.technology/portrait/big/315287-1583964347.png,Right Winger,Somaspor,İzmir,181,75000,24
43,Fatih Aktay,316871,https://img.a.transfermarkt.technology/portrait/big/316871-1661969065.jpg,Centre-Forward,Karacabey Belediye Spor,İzmir,190,150000,25
,Taylan Uzunoglu,31688,https://img.a.transfermarkt.technology/portrait/big/31688-1462737264.jpg,Centre-Forward,,İzmir,178,,40
28,Alican Özfesli,317114,https://img.a.transfermarkt.technology/portrait/big/317114-1593532080.jpeg,Central Midfield,Erzurumspor FK,İzmir,180,250000,25
4,Caglar Söyüncü,320141,https://img.a.transfermarkt.technology/portrait/big/320141-1662367296.jpg,Centre-Back,Leicester City,İzmir,187,28000000,26
,Burak Yilmaz,321495,https://img.a.transfermarkt.technology/portrait/big/321495-1609778164.jpg,Central Midfield,Aliaga FK,İzmir,,,27
,Yunus Can Bozkir,322025,https://img.a.transfermarkt.technology/portrait/big/322025-1473167869.jpg,Right-Back,Cine Madranspor,İzmir,,,25
63,Enis Durak,324017,https://img.a.transfermarkt.technology/portrait/big/324017-1587069239.jpg,Right Winger,Cankaya FK,İzmir,176,75000,24
,Ömer Kanberoglu,325957,https://img.a.transfermarkt.technology/portrait/big/325957-1639007564.png,Right-Back,Viven Bornova FK,İzmir,181,,27
,Sebahattin Muslu,330815,https://img.a.transfermarkt.technology/portrait/big/330815-1567692592.jpg,Central Midfield,Görükle Ipekspor,İzmir,,,22
35,Ataberk Dadakdeniz,330824,https://img.a.transfermarkt.technology/portrait/big/330824-1631715016.jpeg,Goalkeeper,Antalyaspor,İzmir,186,300000,23
,Serdar Canbaz,332012,https://img.a.transfermarkt.technology/portrait/big/332012-1483201957.jpeg,Goalkeeper,Tavas Birlikspor,İzmir,,,35
88,Anil Ciraci,332119,https://img.a.transfermarkt.technology/portrait/big/332119-1538226188.png,Right-Back,Agri 1970 Spor,İzmir,175,,28
,Inanc Gökce,336257,https://img.a.transfermarkt.technology/portrait/big/336257-1589748471.jpg,Goalkeeper,Nisantasispor,İzmir,192,,29
3,Fatih Kurucuk,337516,https://img.a.transfermarkt.technology/portrait/big/337516-1661353552.png,Centre-Back,Bandirmaspor,İzmir,192,1800000,24
,Egemen Anil,337866,https://img.a.transfermarkt.technology/portrait/big/337866-1468795563.jpg,Right Winger,,İzmir,,,24
,Tuna Üzümcü,33799,https://img.a.transfermarkt.technology/portrait/big/33799-1484174028.jpeg,Centre-Back,,İzmir,185,,40
,Ali Aydin,338217,https://img.a.transfermarkt.technology/portrait/big/338217-1599311355.jpg,Centre-Forward,Aliaga FK,İzmir,193,,30
,Kemal Mercan,339392,https://img.a.transfermarkt.technology/portrait/big/339392-1461268888.jpg,Right-Back,,İzmir,,,32
35,Mert Özmen,339395,https://img.a.transfermarkt.technology/portrait/big/339395-1575124288.jpg,Centre-Back,1461 Trabzon FK,İzmir,186,25000,25
,Senih Sergen Senses,340097,https://img.a.transfermarkt.technology/portrait/big/340097-1652036060.png,Right Midfield,Gölcükspor,İzmir,,,25
22,Kerim Alici,341646,https://img.a.transfermarkt.technology/portrait/big/341646-1624811830.jpeg,Right-Back,Hatayspor,İzmir,183,375000,25
1,Erhan Erentürk,342065,https://img.a.transfermarkt.technology/portrait/big/342065-1655991228.jpg,Goalkeeper,Konyaspor,İzmir,190,300000,27
,Alparslan Boyraz,342299,https://img.a.transfermarkt.technology/portrait/big/342299-1462633613.jpg,Centre-Back,Kemalpasa Spor,İzmir,182,,25
,Bekir Adigüzel,343152,https://img.a.transfermarkt.technology/portrait/big/343152-1464390557.jpg,Centre-Forward,,İzmir,,,35
,Alpay Özalan,3504,https://img.a.transfermarkt.technology/portrait/big/3504-1598537408.jpg,Centre-Back,,İzmir,,,49
,Abdullah Yerli,352720,https://img.a.transfermarkt.technology/portrait/big/352720-1575317564.jpg,Centre-Back,,İzmir,190,,23
11,Batuhan Türk,353586,https://img.a.transfermarkt.technology/portrait/big/353586-1605395103.jpg,Centre-Forward,1922 Konyaspor,İzmir,180,,24
,Eray Can Akkaya,353975,https://img.a.transfermarkt.technology/portrait/big/353975-1663784388.png,Attacking Midfield,Sandiklispor,İzmir,,,28
8,Salim Iyik,354042,https://img.a.transfermarkt.technology/portrait/big/354042-1587068973.jpg,Central Midfield,Adiyaman FK,İzmir,175,75000,24
68,Ulas Zengin,354259,https://img.a.transfermarkt.technology/portrait/big/354259-1572960148.jpg,Centre-Back,Karacabey Belediye Spor,İzmir,,100000,25
,Erdal Alici,354268,https://img.a.transfermarkt.technology/portrait/big/354268-1463776548.jpg,Centre-Forward,Mustafakemalpasaspor Belediye,İzmir,,,26
17,Baris Alici,355566,https://img.a.transfermarkt.technology/portrait/big/355566-1662373967.png,Right Winger,Genclerbirligi Ankara,İzmir,180,775000,25
,Berk Erel,355567,https://img.a.transfermarkt.technology/portrait/big/355567-1447962624.jpg,Central Midfield,,İzmir,176,,25
,Caner Ferizcan,355568,https://img.a.transfermarkt.technology/portrait/big/355568-1447962501.jpg,Defensive Midfield,,İzmir,185,,25
1,Berke Özer,361256,https://img.a.transfermarkt.technology/portrait/big/361256-1625255429.jpeg,Goalkeeper,Portimonense SC,İzmir,191,3500000,22
8,Berk Akgönül,361268,https://img.a.transfermarkt.technology/portrait/big/361268-1566083132.jpg,Attacking Midfield,Etimesgut Belediyespor,İzmir,,100000,22
35,Ozan Can Oruc,361272,https://img.a.transfermarkt.technology/portrait/big/361272-1572953011.png,Goalkeeper,1922 Konyaspor,İzmir,191,100000,22
17,Ibrahim Sirin,370277,https://img.a.transfermarkt.technology/portrait/big/370277-1544829254.jpg,Left Winger,Bergama Belediyespor,İzmir,,75000,25
,Agah Oktay Yilmaz,374577,https://img.a.transfermarkt.technology/portrait/big/374577-1647186515.png,Defensive Midfield,Kullar 1975 Spor,İzmir,,,34
35,Alberk Koc,374882,https://img.a.transfermarkt.technology/portrait/big/374882-1663954536.png,Left-Back,Caykur Rizespor,İzmir,181,150000,25
,Engin Ün,377199,https://img.a.transfermarkt.technology/portrait/big/377199-1470086632.jpg,midfield,,İzmir,,,38
,Emrullah Sarihasanoglu,381572,https://img.a.transfermarkt.technology/portrait/big/381572-1603749696.png,Centre-Back,Ünye 1957 Spor,İzmir,185,,27
,Sergen Sakirler,383647,https://img.a.transfermarkt.technology/portrait/big/383647-1537207173.jpg,Left Winger,Muglaspor,İzmir,,,27
7,Mustafa Degirmenci,387362,https://img.a.transfermarkt.technology/portrait/big/387362-1538225707.png,Right Winger,Fatsa Belediyespor,İzmir,178,,26
35,Yusuf Acer,388361,https://img.a.transfermarkt.technology/portrait/big/388361-1566832618.jpg,Left-Back,Akhisarspor,İzmir,167,25000,25
94,Emre Can,390109,https://img.a.transfermarkt.technology/portrait/big/390109-1462638168.jpg,Left-Back,Tuzlaspor,İzmir,,100000,28
,Mehmet Emin Anis,390207,https://img.a.transfermarkt.technology/portrait/big/390207-1472383617.jpg,Defender,,İzmir,,,24
,Berkant Sayim,390374,https://img.a.transfermarkt.technology/portrait/big/390374-1468929256.jpg,Centre-Forward,,İzmir,187,,24
21,Muhammet Özvardar,390376,https://img.a.transfermarkt.technology/portrait/big/390376-1639846461.png,Right Winger,Kusadasispor,İzmir,175,,24
,Serkan Isik,390377,https://img.a.transfermarkt.technology/portrait/big/390377-1639848939.png,midfield,Aydin Büyüksehir Belediye Spor,İzmir,,,26
35,Alpay Koldas,390494,https://img.a.transfermarkt.technology/portrait/big/390494-1661353621.png,Centre-Back,Bandirmaspor,İzmir,192,300000,25
,Metehan Bakkallar,393263,https://img.a.transfermarkt.technology/portrait/big/393263-1490991586.jpeg,Goalkeeper,,İzmir,197,,25
,Ahmet Can Cetin,393347,https://img.a.transfermarkt.technology/portrait/big/393347-1461269068.jpg,midfield,,İzmir,,,24
,Hüseyin Türkgülsüm,393349,https://img.a.transfermarkt.technology/portrait/big/393349-1461268138.jpg,Goalkeeper,,İzmir,,,24
,Alper Sürücü,393365,https://img.a.transfermarkt.technology/portrait/big/393365-1528544658.jpg,Centre-Back,Aliaga FK,İzmir,,,25
1,Hüseyin Koc,393370,https://img.a.transfermarkt.technology/portrait/big/393370-1661353463.png,Goalkeeper,Bandirmaspor,İzmir,184,150000,24
17,Batuhan Isik,395495,https://img.a.transfermarkt.technology/portrait/big/395495-1653821586.JPG,Right-Back,Nigde Anadolu FK,İzmir,,,24
4,Hüseyin Türkmen,395862,https://img.a.transfermarkt.technology/portrait/big/395862-1630526948.png,Centre-Back,Trabzonspor,İzmir,183,600000,24
,Salih Engin,396905,https://img.a.transfermarkt.technology/portrait/big/396905-1542050064.jpg,Right-Back,,İzmir,,,22
35,Amac Ulas Bayram,396996,https://img.a.transfermarkt.technology/portrait/big/396996-1600365186.jpg,Goalkeeper,Sapanca Genclikspor,İzmir,185,,26
,Abdulsamet Can Kapti,397264,https://img.a.transfermarkt.technology/portrait/big/397264-1607859708.jpg,Defensive Midfield,Tire 2021 FK,İzmir,,,25
,Caglar Dag,397344,https://img.a.transfermarkt.technology/portrait/big/397344-1659095678.jpg,attack,Sarayönü Belediyespor,İzmir,,,28
,Muhammed Sükrü Arslan,397879,https://img.a.transfermarkt.technology/portrait/big/397879-1605358640.jpg,Defensive Midfield,Alacatispor Kulübü,İzmir,186,,24
,Sadettin Kayalar,398427,https://img.a.transfermarkt.technology/portrait/big/398427-1654123460.png,Central Midfield,Corlu Spor 1947,İzmir,,,25
20,Egehan Gök,404684,https://img.a.transfermarkt.technology/portrait/big/404684-1572444263.jpg,Central Midfield,Sivas Belediye Spor,İzmir,179,125000,22
,Mustafa Cakmakci,405051,https://img.a.transfermarkt.technology/portrait/big/405051-1468761314.jpg,midfield,,İzmir,,,26
11,Murat Uluc,41013,https://img.a.transfermarkt.technology/portrait/big/41013-1661934885.png,Centre-Forward,Altay SK,İzmir,188,,41
,Mehmet Enes Öztürk,410831,https://img.a.transfermarkt.technology/portrait/big/410831-1538167919.jpg,Defensive Midfield,,İzmir,,,24
6,Metehan Yilmaz,411651,https://img.a.transfermarkt.technology/portrait/big/411651-1663436778.png,Defensive Midfield,Altinordu FK,İzmir,180,300000,22
17,Süleyman Günes,417199,https://img.a.transfermarkt.technology/portrait/big/417199-1537031492.jpg,Centre-Forward,Bodrumspor,İzmir,185,125000,25
,Berkay Güzel,420473,https://img.a.transfermarkt.technology/portrait/big/420473-1542051410.jpg,Goalkeeper,Sandiklispor,İzmir,190,,23
,Ziyaeddin Arda Gürel,421318,https://img.a.transfermarkt.technology/portrait/big/421318-1490993314.jpeg,Centre-Forward,,İzmir,191,10000,26
,Murat Cakir,430239,https://img.a.transfermarkt.technology/portrait/big/430239-1468666525.jpg,midfield,,İzmir,,,28
,Samet Elibol,432296,https://img.a.transfermarkt.technology/portrait/big/432296-1461269302.jpg,midfield,,İzmir,,,24
,Cetin Kent,433422,https://img.a.transfermarkt.technology/portrait/big/433422-1542050684.jpg,Left-Back,,İzmir,,,22
1,Ali Emre Yanar,435135,https://img.a.transfermarkt.technology/portrait/big/435135-1663435887.png,Goalkeeper,Altinordu FK,İzmir,190,150000,24
,Hilmi Resiti,435418,https://img.a.transfermarkt.technology/portrait/big/435418-1489325295.jpeg,Right-Back,,İzmir,,,25
88,Hamit Kulya,440654,https://img.a.transfermarkt.technology/portrait/big/440654-1642286140.png,Left-Back,Düzcespor,İzmir,180,100000,24
,Hüseyin Bak,44971,https://img.a.transfermarkt.technology/portrait/big/44971-1582630627.jpg,Defensive Midfield,Tire 2021 FK,İzmir,,,37
,Hakan Corlak,451400,https://img.a.transfermarkt.technology/portrait/big/451400-1594240044.jpg,Defensive Midfield,Karadeniz Eregli Belediye Spor,İzmir,,,28
1,Cenk Gönen,45214,https://img.a.transfermarkt.technology/portrait/big/45214-1579960871.png,Goalkeeper,Kayserispor,İzmir,190,50000,34
,Enver Isik,45216,https://img.a.transfermarkt.technology/portrait/big/45216-1498332629.jpg,Right Winger,,İzmir,176,,37
,Ahmet Batuhan Sayan,454967,https://img.a.transfermarkt.technology/portrait/big/454967-1489329671.jpeg,Goalkeeper,,İzmir,,,22
,Mahmut Nigiz,454972,https://img.a.transfermarkt.technology/portrait/big/454972-1538169312.png,Right-Back,,İzmir,,,24
,Metin Acet,454973,https://img.a.transfermarkt.technology/portrait/big/454973-1526216738.jpg,Attacking Midfield,,İzmir,,,23
,Sercan Tas,457002,https://img.a.transfermarkt.technology/portrait/big/457002-1472419567.jpg,midfield,Gaziemir Genclik Ve Spor,İzmir,,,25
,Mesut Cakar,457083,https://img.a.transfermarkt.technology/portrait/big/457083-1473244799.jpg,midfield,,İzmir,,,30
,Murat Arslan,457551,https://img.a.transfermarkt.technology/portrait/big/457551-1502387520.jpg,Attacking Midfield,Aliaga FK,İzmir,168,,23
88,Onur Paksoy,457740,https://img.a.transfermarkt.technology/portrait/big/457740-1607121904.png,Left-Back,Alanya Kestelspor,İzmir,181,,24
,Sezer Celik,458636,https://img.a.transfermarkt.technology/portrait/big/458636-1513378728.jpg,Right Midfield,,İzmir,,,25
,Batuhan Caliskan,460531,https://img.a.transfermarkt.technology/portrait/big/460531-1538225855.png,Attacking Midfield,Kemalpasa Spor,İzmir,,,25
,Mehmet Aksoy,460532,https://img.a.transfermarkt.technology/portrait/big/460532-1538225512.png,Goalkeeper,Alacatispor Kulübü,İzmir,190,,24
,Görkem Yagci,461086,https://img.a.transfermarkt.technology/portrait/big/461086-1489335096.jpeg,Centre-Forward,Hacettepe 1945 SK,İzmir,183,,24
,Mustafa Kurcan,463340,https://img.a.transfermarkt.technology/portrait/big/463340-1594240224.jpg,Centre-Back,Hendek Spor,İzmir,,,28
,Özkan Yilmaz,464392,https://img.a.transfermarkt.technology/portrait/big/464392-1582244788.jpg,Centre-Back,,İzmir,175,,23
,Mert Uygun,464393,https://img.a.transfermarkt.technology/portrait/big/464393-1582462861.jpg,Left-Back,Anadolu Üniversitesi,İzmir,172,,23
,Ibrahim Cagri Oguz,464395,https://img.a.transfermarkt.technology/portrait/big/464395-1662985186.png,Central Midfield,Usak Spor,İzmir,174,,23
,Erol Hakan Sepil,470739,https://img.a.transfermarkt.technology/portrait/big/470739-1522405559.png,Left-Back,Gebzespor,İzmir,180,,23
24,Eren Bilen,473917,https://img.a.transfermarkt.technology/portrait/big/473917-1662125356.png,Goalkeeper,Kocaelispor,İzmir,186,50000,21
,Hasan Özkan,475370,https://img.a.transfermarkt.technology/portrait/big/475370-1489861633.jpeg,Goalkeeper,,İzmir,,,26
9,Mert Efe Cölbeyi,497121,https://img.a.transfermarkt.technology/portrait/big/497121-1582228825.png,Centre-Forward,Akhisarspor,İzmir,185,75000,21
,Emre Kurt,500090,https://img.a.transfermarkt.technology/portrait/big/500090-1653822562.JPG,Central Midfield,Büyükcekmece Mimaroba Spor,İzmir,180,,20
35,Atalay Gürel,500092,https://img.a.transfermarkt.technology/portrait/big/500092-1659532336.png,Defensive Midfield,Menemen FK,İzmir,177,75000,21
10,Atalay Yildirim,507164,https://img.a.transfermarkt.technology/portrait/big/507164-1511605639.jpg,Left Winger,Bergama Belediyespor,İzmir,178,,20
,Emre Arici,50793,https://img.a.transfermarkt.technology/portrait/big/50793-1483124319.jpeg,Centre-Back,,İzmir,,,35
22,Bartu Kaya,513757,https://img.a.transfermarkt.technology/portrait/big/513757-1661252423.jpg,Goalkeeper,Sile Yildizspor,İzmir,189,,23
8,Umut Sözen,51655,https://img.a.transfermarkt.technology/portrait/big/51655-1540160350.jpg,Central Midfield,Van Spor FK,İzmir,179,50000,32
,Olcay Cinar,51786,https://img.a.transfermarkt.technology/portrait/big/51786-1496679684.jpeg,Defender,,İzmir,,,40
,Fikret Enhos,51891,https://img.a.transfermarkt.technology/portrait/big/51891-1465499123.jpg,midfield,,İzmir,,,34
